leg_index,point_index,grid_x,grid_y,world_x_m,world_y_m,segment_length_m,cumulative_length_m
5,27,47,18,-0.44499999999999984,-0.7649999999999999,0.05,1.4328427124746193
5,28,46,18,-0.49499999999999966,-0.7649999999999999,0.05,1.4828427124746193
5,29,45,18,-0.5449999999999999,-0.7649999999999999,0.05,1.5328427124746193
5,30,44,18,-0.5949999999999998,-0.7649999999999999,0.05,1.5828427124746194
5,31,43,18,-0.6449999999999996,-0.7649999999999999,0.05,1.6328427124746194
5,32,42,18,-0.6949999999999998,-0.7649999999999999,0.05,1.6828427124746195
5,33,41,18,-0.7449999999999997,-0.7649999999999999,0.05,1.7328427124746195
5,34,40,18,-0.7949999999999999,-0.7649999999999999,0.05,1.7828427124746196
5,35,39,18,-0.8449999999999998,-0.7649999999999999,0.05,1.8328427124746196
5,36,38,18,-0.8949999999999998,-0.7649999999999999,0.05,1.8828427124746197
5,37,37,18,-0.9449999999999998,-0.7649999999999999,0.05,1.9328427124746197
5,38,36,19,-0.9949999999999997,-0.7149999999999999,0.07071067811865477,2.0035533905932743
5,39,35,19,-1.0449999999999997,-0.7149999999999999,0.05,2.053553390593274
5,40,34,20,-1.0949999999999998,-0.6649999999999998,0.07071067811865477,2.1242640687119287
5,41,33,21,-1.1449999999999998,-0.615,0.07071067811865477,2.1949747468305834
5,42,32,22,-1.1949999999999998,-0.565,0.07071067811865477,2.265685424949238
5,43,32,23,-1.1949999999999998,-0.5149999999999999,0.05,2.315685424949238
6,0,32,23,-1.1949999999999998,-0.5149999999999999,0.0,0.0
6,1,32,24,-1.1949999999999998,-0.46499999999999986,0.05,0.05
6,2,32,25,-1.1949999999999998,-0.4149999999999998,0.05,0.1
6,3,32,26,-1.1949999999999998,-0.36499999999999977,0.05,0.15000000000000002
6,4,32,27,-1.1949999999999998,-0.31499999999999995,0.05,0.2
6,5,32,28,-1.1949999999999998,-0.2649999999999999,0.05,0.25
6,6,32,29,-1.1949999999999998,-0.21499999999999986,0.05,0.3
6,7,32,30,-1.1949999999999998,-0.1649999999999998,0.05,0.35
6,8,32,31,-1.1949999999999998,-0.11499999999999977,0.05,0.39999999999999997
6,9,32,32,-1.1949999999999998,-0.06499999999999995,0.05,0.44999999999999996
6,10,32,33,-1.1949999999999998,-0.014999999999999902,0.05,0.49999999999999994
6,11,32,34,-1.1949999999999998,0.03500000000000014,0.05,0.5499999999999999
6,12,31,35,-1.2449999999999997,0.08500000000000019,0.07071067811865477,0.6207106781186547
6,13,30,36,-1.2949999999999997,0.13500000000000023,0.07071067811865477,0.6914213562373094
6,14,29,37,-1.3449999999999998,0.18500000000000005,0.07071067811865477,0.7621320343559641
6,15,28,38,-1.3949999999999998,0.2350000000000001,0.07071067811865477,0.8328427124746188
6,16,27,39,-1.4449999999999998,0.28500000000000014,0.07071067811865477,0.9035533905932736
6,17,26,40,-1.4949999999999997,0.33499999999999996,0.07071067811865477,0.9742640687119283
6,18,26,41,-1.4949999999999997,0.38500000000000023,0.05,1.0242640687119282
6,19,25,42,-1.5449999999999997,0.43500000000000005,0.07071067811865477,1.094974746830583
6,20,25,43,-1.5449999999999997,0.4850000000000003,0.05,1.144974746830583
6,21,24,44,-1.5949999999999998,0.5350000000000001,0.07071067811865477,1.215685424949238
6,22,24,45,-1.5949999999999998,0.585,0.05,1.265685424949238
6,23,23,46,-1.6449999999999998,0.6350000000000002,0.07071067811865477,1.3363961030678928
6,24,23,47,-1.6449999999999998,0.685,0.05,1.3863961030678928
