leg_index,point_index,grid_x,grid_y,world_x_m,world_y_m,segment_length_m,cumulative_length_m
4,30,42,22,-0.6949999999999998,-0.565,0.05,1.5000000000000007
4,31,41,22,-0.7449999999999997,-0.565,0.05,1.5500000000000007
4,32,40,22,-0.7949999999999999,-0.565,0.05,1.6000000000000008
4,33,39,22,-0.8449999999999998,-0.565,0.05,1.6500000000000008
4,34,38,22,-0.8949999999999998,-0.565,0.05,1.7000000000000008
4,35,37,22,-0.9449999999999998,-0.565,0.05,1.7500000000000009
4,36,36,22,-0.9949999999999997,-0.565,0.05,1.800000000000001
4,37,35,22,-1.0449999999999997,-0.565,0.05,1.850000000000001
4,38,34,22,-1.0949999999999998,-0.565,0.05,1.900000000000001
4,39,33,22,-1.1449999999999998,-0.565,0.05,1.950000000000001
4,40,32,22,-1.1949999999999998,-0.565,0.05,2.000000000000001
4,41,31,22,-1.2449999999999997,-0.565,0.05,2.0500000000000007
4,42,30,23,-1.2949999999999997,-0.5149999999999999,0.07071067811865477,2.1207106781186553
